order_id,weather_condition,temperature,weather_impact
7383,Foggy,20,20
7384,Clear,17,0
7385,Clear,40,0
7386,Foggy,24,20
7387,Clear,21,0
7388,Clear,23,0
7389,Hazy,19,5
7390,Foggy,41,20
7391,Clear,15,0
7392,Clear,34,0
7393,Hazy,8,5
7394,Clear,22,0
7395,Clear,31,0
7396,Clear,24,0
7397,Clear,16,0
7398,Rainy,9,15
7399,Hazy,19,5
7400,Clear,8,0
7401,Rainy,22,15
7402,Clear,25,0
7403,Clear,6,0
7404,Clear,19,0
7405,Clear,33,0
7406,Rainy,5,15
7407,Clear,5,0
7408,Rainy,23,15
7409,Clear,32,0
7410,Clear,27,0
7411,Hazy,39,5
7412,Clear,6,0
7413,Foggy,15,20
7414,Clear,14,0
7415,Hazy,34,5
7416,Clear,13,0
7417,Rainy,6,15
7418,Clear,43,0
7419,Clear,43,0
7420,Foggy,34,20
7421,Clear,8,0
7422,Clear,44,0
7423,Hazy,41,5
7424,Clear,8,0
7425,Rainy,29,15
7426,Clear,43,0
7427,Clear,33,0
7428,Clear,8,0
7429,Clear,30,0
7430,Foggy,39,20
7431,Rainy,16,15
7432,Clear,19,0
7433,Clear,19,0
7434,Clear,11,0
7435,Rainy,20,15
7436,Rainy,14,15
7437,Foggy,23,20
7438,Rainy,30,15
7439,Clear,12,0
7440,Clear,35,0
7441,Clear,10,0
7442,Clear,5,0
7443,Rainy,23,15
7444,Clear,36,0
7445,Rainy,6,15
7446,Rainy,23,15
7447,Rainy,43,15
7448,Foggy,16,20
7449,Foggy,42,20
7450,Rainy,7,15
7451,Clear,42,0
7452,Rainy,25,15
7453,Clear,19,0
7454,Rainy,44,15
7455,Rainy,16,15
7456,Hazy,33,5
7457,Rainy,28,15
7458,Foggy,9,20
7459,Hazy,14,5
7460,Clear,41,0
7461,Clear,31,0
7462,Rainy,44,15
7463,Clear,40,0
7464,Clear,19,0
7465,Foggy,9,20
7466,Clear,24,0
7467,Clear,21,0
7468,Clear,36,0
7469,Clear,29,0
7470,Clear,34,0
7471,Rainy,19,15
7472,Clear,36,0
7473,Clear,18,0
7474,Clear,19,0
7475,Hazy,6,5
7476,Rainy,20,15
7477,Clear,21,0
7478,Rainy,30,15
7479,Clear,23,0
7480,Foggy,24,20
7481,Rainy,29,15
7482,Clear,38,0
7483,Clear,12,0
7484,Clear,32,0
7485,Clear,6,0
7486,Hazy,28,5
7487,Clear,8,0
7488,Clear,16,0
7489,Clear,32,0
7490,Hazy,23,5
7491,Hazy,28,5
7492,Hazy,5,5
7493,Clear,31,0
7494,Foggy,12,20
7495,Clear,19,0
7496,Clear,25,0
7497,Foggy,40,20
7498,Clear,14,0
7499,Hazy,19,5
7500,Rainy,19,15
7501,Rainy,25,15
7502,Clear,28,0
7503,Rainy,22,15
7504,Clear,44,0
7505,Hazy,30,5
7506,Clear,16,0
7507,Foggy,19,20
7508,Clear,28,0
7509,Clear,41,0
7510,Hazy,30,5
7511,Rainy,44,15
7512,Clear,7,0
7513,Clear,8,0
7514,Clear,16,0
7515,Clear,42,0
7516,Hazy,34,5
7517,Clear,16,0
7518,Rainy,36,15
7519,Foggy,17,20
7520,Clear,29,0
7521,Clear,13,0
7522,Rainy,13,15
7523,Hazy,21,5
7524,Clear,43,0
7525,Foggy,9,20
7526,Clear,16,0
7527,Rainy,37,15
7528,Clear,42,0
7529,Clear,36,0
7530,Rainy,42,15
7531,Hazy,23,5
7532,Rainy,8,15
7533,Clear,41,0
7534,Hazy,43,5
7535,Clear,44,0
7536,Clear,27,0
7537,Clear,23,0
7538,Clear,21,0
7539,Foggy,44,20
7540,Rainy,29,15
7541,Rainy,28,15
7542,Clear,22,0
7543,Rainy,8,15
7544,Hazy,36,5
7545,Clear,25,0
7546,Clear,10,0
7547,Clear,32,0
7548,Rainy,7,15
7549,Foggy,27,20
7550,Rainy,37,15
7551,Hazy,34,5
7552,Rainy,42,15
7553,Foggy,23,20
7554,Clear,31,0
7555,Clear,24,0
7556,Clear,24,0
7557,Clear,16,0
7558,Clear,8,0
7559,Clear,41,0
7560,Clear,5,0
7561,Clear,37,0
7562,Foggy,9,20
7563,Clear,10,0
7564,Clear,37,0
7565,Clear,29,0
7566,Rainy,21,15
7567,Hazy,30,5
7568,Clear,6,0
7569,Rainy,18,15
7570,Clear,6,0
7571,Rainy,9,15
7572,Rainy,28,15
7573,Clear,9,0
7574,Rainy,21,15
7575,Rainy,23,15
7576,Foggy,21,20
7577,Foggy,7,20
7578,Foggy,36,20
7579,Rainy,12,15
7580,Rainy,31,15
7581,Rainy,5,15
7582,Clear,30,0
7583,Hazy,20,5
7584,Rainy,33,15
7585,Rainy,36,15
7586,Clear,11,0
7587,Clear,26,0
7588,Clear,36,0
7589,Clear,34,0
7590,Rainy,6,15
7591,Foggy,20,20
7592,Clear,5,0
7593,Clear,16,0
7594,Rainy,36,15
7595,Clear,9,0
7596,Clear,6,0
7597,Clear,43,0
7598,Rainy,44,15
7599,Clear,19,0
7600,Clear,44,0
7601,Clear,26,0
7602,Rainy,22,15
7603,Clear,15,0
7604,Foggy,9,20
7605,Clear,14,0
7606,Clear,37,0
7607,Clear,29,0
7608,Rainy,28,15
7609,Clear,32,0
7610,Clear,36,0
7611,Rainy,33,15
7612,Clear,11,0
7613,Clear,26,0
7614,Clear,18,0
7615,Clear,27,0
7616,Clear,9,0
7617,Clear,9,0
7618,Foggy,44,20
7619,Clear,10,0
7620,Rainy,25,15
7621,Foggy,40,20
7622,Rainy,9,15
7623,Clear,36,0
7624,Clear,24,0
7625,Hazy,44,5
7626,Clear,20,0
7627,Rainy,32,15
7628,Rainy,40,15
7629,Clear,36,0
7630,Clear,5,0
7631,Clear,10,0
7632,Rainy,6,15
7633,Hazy,39,5
7634,Clear,23,0
7635,Rainy,36,15
7636,Rainy,42,15
7637,Clear,21,0
7638,Rainy,19,15
7639,Foggy,22,20
7640,Clear,35,0
7641,Clear,32,0
7642,Clear,18,0
7643,Clear,26,0
7644,Hazy,14,5
7645,Rainy,34,15
7646,Clear,28,0
7647,Rainy,19,15
7648,Hazy,9,5
7649,Foggy,9,20
7650,Foggy,40,20
7651,Clear,29,0
7652,Foggy,18,20
7653,Rainy,13,15
7654,Clear,32,0
7655,Clear,12,0
7656,Hazy,7,5
7657,Rainy,21,15
7658,Clear,17,0
7659,Rainy,41,15
7660,Clear,25,0
7661,Clear,12,0
7662,Clear,35,0
7663,Rainy,42,15
7664,Clear,20,0
7665,Clear,38,0
7666,Rainy,21,15
7667,Rainy,44,15
7668,Hazy,35,5
7669,Foggy,27,20
7670,Clear,13,0
7671,Rainy,35,15
7672,Rainy,40,15
7673,Foggy,22,20
7674,Clear,38,0
7675,Foggy,43,20
7676,Clear,34,0
7677,Clear,7,0
7678,Hazy,5,5
7679,Clear,37,0
7680,Rainy,39,15
7681,Clear,28,0
7682,Clear,42,0
7683,Clear,23,0
7684,Clear,18,0
7685,Clear,27,0
7686,Foggy,36,20
7687,Clear,9,0
7688,Clear,12,0
7689,Foggy,11,20
7690,Clear,24,0
7691,Hazy,20,5
7692,Hazy,16,5
7693,Clear,21,0
7694,Rainy,29,15
7695,Rainy,23,15
7696,Clear,25,0
7697,Clear,19,0
7698,Rainy,12,15
7699,Clear,10,0
7700,Hazy,17,5
7701,Clear,33,0
7702,Hazy,21,5
7703,Rainy,44,15
7704,Foggy,24,20
7705,Clear,40,0
7706,Foggy,17,20
7707,Clear,38,0
7708,Clear,31,0
7709,Rainy,21,15
7710,Hazy,33,5
7711,Rainy,41,15
7712,Clear,39,0
7713,Rainy,27,15
7714,Foggy,20,20
7715,Clear,5,0
7716,Rainy,41,15
7717,Foggy,22,20
7718,Rainy,33,15
7719,Foggy,44,20
7720,Clear,17,0
7721,Rainy,6,15
7722,Rainy,36,15
7723,Rainy,37,15
7724,Rainy,6,15
7725,Hazy,9,5
7726,Clear,15,0
7727,Clear,14,0
7728,Hazy,13,5
7729,Clear,9,0
7730,Rainy,41,15
7731,Clear,34,0
7732,Foggy,42,20
7733,Hazy,31,5
7734,Foggy,8,20
7735,Clear,25,0
7736,Clear,19,0
7737,Clear,16,0
7738,Foggy,32,20
7739,Rainy,16,15
7740,Rainy,24,15
7741,Rainy,10,15
7742,Rainy,12,15
7743,Foggy,41,20
7744,Clear,13,0
7745,Hazy,20,5
7746,Rainy,17,15
7747,Rainy,15,15
7748,Clear,27,0
7749,Foggy,42,20
7750,Clear,16,0
7751,Hazy,41,5
7752,Foggy,15,20
7753,Rainy,42,15
7754,Rainy,15,15
7755,Rainy,23,15
7756,Hazy,21,5
7757,Clear,29,0
7758,Hazy,41,5
7759,Hazy,28,5
7760,Clear,9,0
7761,Foggy,5,20
7762,Hazy,28,5
7763,Foggy,23,20
7764,Hazy,33,5
7765,Rainy,9,15
7766,Rainy,27,15
7767,Rainy,27,15
7768,Rainy,15,15
7769,Rainy,19,15
7770,Rainy,21,15
7771,Clear,30,0
7772,Rainy,13,15
7773,Foggy,35,20
7774,Clear,32,0
7775,Foggy,5,20
7776,Hazy,28,5
7777,Clear,31,0
7778,Clear,29,0
7779,Clear,34,0
7780,Rainy,42,15
7781,Clear,25,0
7782,Clear,34,0
7783,Hazy,23,5
7784,Clear,19,0
7785,Clear,22,0
7786,Clear,20,0
7787,Clear,38,0
7788,Clear,14,0
7789,Clear,18,0
7790,Clear,23,0
7791,Rainy,30,15
7792,Rainy,42,15
7793,Clear,37,0
7794,Clear,5,0
7795,Rainy,11,15
7796,Rainy,34,15
7797,Hazy,5,5
7798,Foggy,15,20
7799,Rainy,43,15
7800,Foggy,28,20
7801,Clear,6,0
7802,Clear,7,0
7803,Clear,13,0
7804,Clear,24,0
7805,Clear,38,0
7806,Foggy,43,20
7807,Foggy,38,20
7808,Clear,35,0
7809,Foggy,33,20
7810,Clear,29,0
7811,Rainy,22,15
7812,Rainy,20,15
7813,Clear,35,0
7814,Clear,12,0
7815,Clear,14,0
7816,Foggy,5,20
7817,Clear,14,0
7818,Foggy,18,20
7819,Clear,42,0
7820,Rainy,41,15
7821,Clear,39,0
7822,Foggy,7,20
7823,Rainy,11,15
7824,Clear,44,0
7825,Rainy,28,15
7826,Foggy,6,20
7827,Rainy,22,15
7828,Rainy,23,15
7829,Clear,8,0
7830,Clear,39,0
7831,Clear,19,0
7832,Foggy,25,20
7833,Clear,32,0
7834,Clear,36,0
7835,Rainy,19,15
7836,Foggy,34,20
7837,Clear,26,0
7838,Rainy,27,15
7839,Clear,26,0
7840,Rainy,6,15
7841,Rainy,21,15
7842,Rainy,43,15
7843,Clear,25,0
7844,Rainy,15,15
7845,Clear,12,0
7846,Rainy,15,15
7847,Hazy,24,5
7848,Clear,27,0
7849,Rainy,13,15
7850,Clear,32,0
7851,Clear,8,0
7852,Hazy,39,5
7853,Clear,14,0
7854,Rainy,11,15
7855,Clear,26,0
7856,Rainy,39,15
7857,Clear,14,0
7858,Clear,41,0
7859,Clear,38,0
7860,Rainy,17,15
7861,Clear,10,0
7862,Clear,5,0
7863,Clear,27,0
7864,Clear,43,0
7865,Foggy,44,20
7866,Foggy,14,20
7867,Hazy,14,5
7868,Rainy,42,15
7869,Hazy,43,5
7870,Rainy,41,15
7871,Clear,32,0
7872,Foggy,18,20
7873,Hazy,38,5
7874,Clear,6,0
7875,Clear,24,0
7876,Foggy,30,20
7877,Rainy,18,15
7878,Clear,31,0
7879,Clear,39,0
7880,Foggy,24,20
7881,Rainy,18,15
7882,Clear,9,0
7883,Foggy,22,20
7884,Clear,33,0
7885,Clear,19,0
7886,Clear,38,0
7887,Foggy,17,20
7888,Foggy,7,20
7889,Clear,5,0
7890,Rainy,25,15
7891,Clear,44,0
7892,Clear,24,0
7893,Clear,35,0
7894,Rainy,17,15
7895,Hazy,16,5
7896,Clear,18,0
7897,Foggy,8,20
7898,Clear,13,0
7899,Foggy,9,20
7900,Clear,15,0
7901,Clear,5,0
7902,Foggy,18,20
7903,Foggy,43,20
7904,Clear,26,0
7905,Clear,5,0
7906,Hazy,20,5
7907,Clear,32,0
7908,Rainy,36,15
7909,Foggy,40,20
7910,Foggy,42,20
7911,Foggy,40,20
7912,Clear,26,0
7913,Rainy,15,15
7914,Clear,16,0
7915,Rainy,24,15
7916,Rainy,33,15
7917,Hazy,7,5
7918,Foggy,5,20
7919,Clear,7,0
7920,Rainy,43,15
7921,Clear,12,0
7922,Clear,11,0
7923,Rainy,23,15
7924,Rainy,24,15
7925,Clear,43,0
7926,Hazy,27,5
7927,Clear,24,0
7928,Rainy,39,15
7929,Foggy,22,20
7930,Clear,8,0
7931,Clear,29,0
7932,Clear,24,0
7933,Clear,34,0
7934,Hazy,34,5
7935,Clear,5,0
7936,Foggy,31,20
7937,Clear,12,0
7938,Rainy,21,15
7939,Rainy,8,15
7940,Foggy,35,20
7941,Foggy,15,20
7942,Clear,19,0
7943,Rainy,34,15
7944,Clear,19,0
7945,Clear,17,0
7946,Hazy,17,5
7947,Rainy,19,15
7948,Foggy,10,20
7949,Foggy,9,20
7950,Clear,7,0
7951,Rainy,27,15
7952,Rainy,31,15
7953,Clear,9,0
7954,Rainy,34,15
7955,Rainy,24,15
7956,Clear,17,0
7957,Clear,33,0
7958,Rainy,29,15
7959,Foggy,36,20
7960,Rainy,9,15
7961,Clear,22,0
7962,Clear,30,0
7963,Clear,26,0
7964,Clear,40,0
7965,Clear,34,0
7966,Hazy,26,5
7967,Clear,20,0
7968,Rainy,38,15
7969,Clear,28,0
7970,Foggy,40,20
7971,Rainy,27,15
7972,Clear,36,0
7973,Foggy,16,20
7974,Foggy,26,20
7975,Clear,16,0
7976,Clear,9,0
7977,Hazy,18,5
7978,Hazy,42,5
7979,Clear,31,0
7980,Rainy,18,15
7981,Hazy,30,5
7982,Rainy,21,15
7983,Rainy,15,15
7984,Clear,11,0
7985,Clear,11,0
7986,Hazy,6,5
7987,Clear,32,0
7988,Rainy,34,15
7989,Clear,18,0
7990,Foggy,16,20
7991,Clear,15,0
7992,Clear,38,0
7993,Clear,39,0
7994,Clear,10,0
7995,Rainy,43,15
7996,Rainy,35,15
7997,Hazy,26,5
7998,Rainy,10,15
7999,Clear,33,0
8000,Clear,40,0
8001,Rainy,23,15
8002,Clear,25,0
8003,Hazy,7,5
8004,Rainy,42,15
8005,Clear,20,0
8006,Clear,25,0
8007,Clear,44,0
8008,Rainy,33,15
8009,Rainy,22,15
8010,Clear,9,0
8011,Clear,17,0
8012,Clear,24,0
8013,Clear,43,0
8014,Clear,28,0
8015,Rainy,38,15
8016,Clear,39,0
8017,Clear,30,0
8018,Clear,41,0
8019,Rainy,30,15
8020,Clear,39,0
8021,Clear,16,0
8022,Rainy,28,15
8023,Clear,37,0
8024,Clear,33,0
8025,Rainy,27,15
8026,Foggy,14,20
8027,Clear,18,0
8028,Clear,30,0
8029,Clear,37,0
8030,Hazy,17,5
8031,Clear,26,0
8032,Clear,22,0
8033,Clear,10,0
8034,Rainy,18,15
8035,Clear,7,0
8036,Clear,11,0
8037,Foggy,31,20
8038,Clear,29,0
8039,Clear,16,0
8040,Rainy,12,15
8041,Clear,15,0
8042,Foggy,28,20
8043,Rainy,34,15
8044,Foggy,33,20
8045,Rainy,5,15
8046,Clear,14,0
8047,Foggy,18,20
8048,Clear,35,0
8049,Rainy,37,15
8050,Foggy,5,20
8051,Clear,43,0
8052,Foggy,40,20
8053,Clear,32,0
8054,Rainy,20,15
8055,Hazy,13,5
8056,Rainy,19,15
8057,Rainy,35,15
8058,Clear,5,0
8059,Clear,5,0
8060,Clear,10,0
8061,Clear,18,0
8062,Rainy,40,15
8063,Foggy,21,20
8064,Foggy,26,20
8065,Foggy,10,20
8066,Hazy,40,5
8067,Rainy,8,15
8068,Clear,31,0
8069,Foggy,7,20
8070,Foggy,31,20
8071,Foggy,12,20
8072,Clear,26,0
8073,Clear,6,0
8074,Clear,9,0
8075,Clear,41,0
8076,Clear,18,0
8077,Clear,30,0
8078,Clear,37,0
8079,Hazy,10,5
8080,Clear,30,0
8081,Clear,32,0
8082,Clear,20,0
8083,Clear,27,0
8084,Clear,26,0
8085,Clear,22,0
8086,Hazy,12,5
8087,Clear,18,0
8088,Hazy,14,5
8089,Clear,28,0
8090,Hazy,31,5
8091,Hazy,35,5
8092,Clear,38,0
8093,Clear,27,0
8094,Rainy,21,15
8095,Hazy,9,5
8096,Hazy,44,5
8097,Clear,18,0
8098,Foggy,7,20
8099,Foggy,12,20
8100,Rainy,37,15
8101,Clear,8,0
8102,Rainy,10,15
8103,Clear,8,0
8104,Rainy,27,15
8105,Hazy,37,5
8106,Clear,43,0
8107,Rainy,6,15
8108,Clear,40,0
8109,Rainy,8,15
8110,Clear,29,0
8111,Clear,21,0
8112,Foggy,21,20
8113,Foggy,33,20
8114,Clear,32,0
8115,Foggy,17,20
8116,Rainy,29,15
8117,Clear,41,0
8118,Rainy,24,15
8119,Clear,30,0
8120,Hazy,23,5
8121,Clear,7,0
8122,Clear,40,0
8123,Foggy,35,20
8124,Clear,5,0
8125,Clear,31,0
8126,Rainy,28,15
8127,Foggy,11,20
8128,Rainy,38,15
8129,Rainy,11,15
8130,Foggy,7,20
8131,Clear,18,0
8132,Clear,8,0
8133,Clear,29,0
8134,Clear,21,0
8135,Rainy,26,15
8136,Clear,7,0
8137,Rainy,36,15
8138,Clear,8,0
8139,Rainy,20,15
8140,Rainy,23,15
8141,Rainy,10,15
8142,Clear,43,0
8143,Rainy,30,15
8144,Clear,21,0
8145,Clear,30,0
8146,Clear,24,0
8147,Clear,17,0
8148,Foggy,25,20
8149,Foggy,20,20
8150,Hazy,34,5
8151,Rainy,23,15
8152,Clear,20,0
8153,Clear,21,0
8154,Rainy,27,15
8155,Clear,33,0
8156,Hazy,19,5
8157,Clear,11,0
8158,Foggy,29,20
8159,Foggy,39,20
8160,Rainy,37,15
8161,Clear,24,0
8162,Foggy,20,20
8163,Hazy,24,5
8164,Rainy,15,15
8165,Clear,29,0
8166,Rainy,25,15
8167,Clear,8,0
8168,Foggy,35,20
8169,Hazy,33,5
8170,Clear,9,0
8171,Clear,37,0
8172,Clear,34,0
8173,Rainy,23,15
8174,Clear,15,0
8175,Rainy,13,15
8176,Clear,44,0
8177,Foggy,43,20
8178,Clear,28,0
8179,Clear,14,0
8180,Clear,41,0
8181,Rainy,42,15
8182,Foggy,8,20
8183,Rainy,15,15
8184,Clear,31,0
8185,Clear,42,0
8186,Clear,38,0
8187,Foggy,38,20
8188,Hazy,32,5
8189,Rainy,44,15
8190,Foggy,6,20
8191,Clear,13,0
8192,Clear,15,0
8193,Rainy,8,15
8194,Clear,12,0
8195,Rainy,41,15
8196,Rainy,16,15
8197,Clear,20,0
8198,Foggy,10,20
8199,Clear,26,0
8200,Hazy,14,5
8201,Clear,39,0
8202,Clear,40,0
8203,Rainy,26,15
8204,Clear,17,0
8205,Clear,37,0
8206,Foggy,43,20
8207,Clear,19,0
8208,Rainy,38,15
8209,Clear,36,0
8210,Rainy,26,15
8211,Clear,10,0
8212,Foggy,30,20
8213,Clear,42,0
8214,Clear,38,0
8215,Rainy,7,15
8216,Clear,25,0
8217,Foggy,10,20
8218,Rainy,28,15
8219,Clear,37,0
8220,Rainy,14,15
8221,Clear,39,0
8222,Clear,30,0
8223,Foggy,43,20
8224,Clear,24,0
8225,Rainy,13,15
8226,Rainy,29,15
8227,Foggy,33,20
8228,Hazy,18,5
8229,Hazy,11,5
8230,Rainy,13,15
8231,Rainy,6,15
8232,Clear,11,0
8233,Clear,28,0
8234,Clear,13,0
8235,Rainy,38,15
8236,Hazy,13,5
8237,Clear,35,0
8238,Clear,10,0
8239,Clear,35,0
8240,Clear,38,0
8241,Rainy,19,15
8242,Clear,40,0
8243,Clear,27,0
8244,Clear,15,0
8245,Rainy,19,15
8246,Rainy,31,15
8247,Rainy,12,15
8248,Clear,14,0
8249,Clear,28,0
8250,Clear,24,0
8251,Rainy,12,15
8252,Foggy,27,20
8253,Clear,38,0
8254,Clear,5,0
8255,Clear,34,0
8256,Clear,30,0
8257,Clear,32,0
8258,Clear,16,0
8259,Clear,19,0
8260,Foggy,17,20
8261,Clear,36,0
8262,Hazy,22,5
8263,Rainy,36,15
8264,Foggy,18,20
8265,Clear,8,0
8266,Rainy,14,15
8267,Foggy,20,20
8268,Rainy,23,15
8269,Clear,27,0
8270,Clear,44,0
8271,Foggy,11,20
8272,Rainy,30,15
8273,Clear,37,0
8274,Foggy,26,20
8275,Clear,6,0
8276,Rainy,32,15
8277,Clear,19,0
8278,Rainy,22,15
8279,Hazy,12,5
8280,Clear,38,0
8281,Rainy,13,15
8282,Clear,29,0
8283,Hazy,27,5
8284,Rainy,19,15
8285,Rainy,33,15
8286,Rainy,26,15
8287,Clear,36,0
8288,Clear,14,0
8289,Rainy,34,15
8290,Rainy,44,15
8291,Hazy,24,5
8292,Hazy,12,5
8293,Clear,19,0
8294,Rainy,11,15
8295,Rainy,26,15
8296,Foggy,44,20
8297,Hazy,32,5
8298,Clear,28,0
8299,Clear,35,0
8300,Clear,27,0
8301,Clear,14,0
8302,Rainy,21,15
8303,Foggy,15,20
8304,Clear,18,0
8305,Clear,24,0
8306,Rainy,22,15
8307,Clear,28,0
8308,Clear,30,0
8309,Clear,8,0
8310,Hazy,40,5
8311,Hazy,42,5
8312,Foggy,31,20
8313,Rainy,24,15
8314,Rainy,41,15
8315,Rainy,29,15
8316,Clear,33,0
8317,Foggy,36,20
8318,Clear,22,0
8319,Clear,26,0
8320,Clear,8,0
8321,Rainy,6,15
8322,Rainy,33,15
8323,Clear,9,0
8324,Clear,10,0
8325,Foggy,10,20
8326,Clear,29,0
8327,Rainy,33,15
8328,Clear,26,0
8329,Clear,22,0
8330,Foggy,42,20
8331,Hazy,38,5
8332,Clear,21,0
8333,Clear,17,0
8334,Clear,7,0
8335,Rainy,32,15
8336,Foggy,26,20
8337,Foggy,26,20
8338,Hazy,31,5
8339,Rainy,43,15
8340,Clear,42,0
8341,Clear,33,0
8342,Clear,15,0
8343,Clear,27,0
8344,Clear,44,0
8345,Hazy,16,5
8346,Clear,8,0
8347,Hazy,32,5
8348,Rainy,18,15
8349,Foggy,10,20
8350,Clear,28,0
8351,Clear,23,0
8352,Clear,17,0
8353,Clear,41,0
8354,Foggy,14,20
8355,Hazy,24,5
8356,Foggy,13,20
8357,Foggy,16,20
8358,Rainy,8,15
8359,Foggy,25,20
8360,Clear,8,0
8361,Clear,34,0
8362,Hazy,39,5
8363,Clear,38,0
8364,Rainy,42,15
8365,Foggy,21,20
8366,Clear,28,0
8367,Rainy,35,15
8368,Clear,16,0
8369,Rainy,44,15
8370,Rainy,35,15
8371,Clear,38,0
8372,Rainy,19,15
8373,Hazy,27,5
8374,Foggy,44,20
8375,Clear,26,0
8376,Hazy,41,5
8377,Clear,35,0
8378,Rainy,17,15
8379,Clear,19,0
8380,Foggy,18,20
8381,Foggy,35,20
8382,Clear,33,0
8383,Clear,25,0
8384,Clear,10,0
8385,Foggy,40,20
8386,Clear,23,0
8387,Rainy,31,15
8388,Rainy,8,15
8389,Rainy,19,15
8390,Clear,27,0
8391,Clear,34,0
8392,Rainy,39,15
8393,Foggy,33,20
8394,Clear,34,0
8395,Rainy,38,15
8396,Clear,25,0
8397,Clear,19,0
8398,Rainy,5,15
8399,Hazy,34,5
8400,Clear,22,0
8401,Foggy,6,20
8402,Foggy,17,20
8403,Clear,8,0
8404,Foggy,39,20
8405,Clear,28,0
8406,Hazy,29,5
8407,Hazy,33,5
8408,Clear,28,0
8409,Rainy,9,15
8410,Hazy,33,5
8411,Clear,39,0
8412,Foggy,30,20
8413,Clear,37,0
8414,Rainy,24,15
8415,Clear,40,0
8416,Rainy,24,15
8417,Rainy,5,15
8418,Clear,12,0
8419,Clear,42,0
8420,Foggy,36,20
8421,Hazy,36,5
8422,Rainy,12,15
8423,Clear,14,0
8424,Rainy,29,15
8425,Clear,22,0
8426,Clear,34,0
8427,Foggy,20,20
8428,Clear,44,0
8429,Clear,22,0
8430,Clear,32,0
8431,Clear,14,0
8432,Clear,14,0
8433,Clear,9,0
8434,Clear,41,0
8435,Clear,38,0
8436,Foggy,41,20
8437,Clear,23,0
8438,Hazy,43,5
8439,Foggy,43,20
8440,Clear,10,0
8441,Rainy,8,15
8442,Rainy,18,15
8443,Clear,17,0
8444,Rainy,20,15
8445,Rainy,24,15
8446,Foggy,40,20
8447,Clear,42,0
8448,Foggy,19,20
8449,Hazy,33,5
8450,Clear,38,0
8451,Clear,27,0
8452,Clear,36,0
8453,Foggy,42,20
8454,Clear,12,0
8455,Clear,35,0
8456,Clear,5,0
8457,Clear,37,0
8458,Foggy,24,20
8459,Clear,43,0
8460,Foggy,6,20
8461,Rainy,42,15
8462,Clear,38,0
8463,Rainy,22,15
8464,Clear,20,0
8465,Hazy,7,5
8466,Foggy,36,20
8467,Foggy,27,20
8468,Clear,19,0
8469,Clear,21,0
8470,Clear,34,0
8471,Clear,13,0
8472,Foggy,25,20
8473,Foggy,41,20
8474,Clear,8,0
8475,Clear,16,0
8476,Rainy,14,15
8477,Hazy,26,5
8478,Rainy,41,15
8479,Hazy,9,5
8480,Rainy,27,15
8481,Foggy,28,20
8482,Foggy,13,20
8483,Rainy,34,15
8484,Clear,18,0
8485,Clear,14,0
8486,Clear,43,0
8487,Rainy,12,15
8488,Rainy,12,15
8489,Clear,11,0
8490,Foggy,40,20
8491,Clear,7,0
8492,Rainy,43,15
8493,Clear,33,0
8494,Rainy,30,15
8495,Clear,35,0
8496,Rainy,20,15
8497,Foggy,41,20
8498,Rainy,11,15
8499,Clear,8,0
8500,Foggy,33,20
8501,Foggy,14,20
8502,Clear,20,0
8503,Rainy,27,15
8504,Clear,42,0
8505,Clear,27,0
8506,Rainy,24,15
8507,Clear,28,0
8508,Foggy,15,20
8509,Clear,38,0
8510,Clear,23,0
8511,Clear,40,0
8512,Clear,12,0
8513,Clear,41,0
8514,Clear,12,0
8515,Foggy,23,20
8516,Clear,21,0
8517,Clear,32,0
8518,Rainy,28,15
8519,Rainy,35,15
8520,Foggy,11,20
8521,Clear,25,0
8522,Clear,15,0
8523,Clear,32,0
8524,Clear,30,0
8525,Rainy,25,15
8526,Clear,41,0
8527,Rainy,14,15
8528,Hazy,23,5
8529,Rainy,24,15
8530,Rainy,10,15
8531,Clear,42,0
8532,Clear,38,0
8533,Clear,34,0
8534,Rainy,30,15
8535,Rainy,9,15
8536,Clear,18,0
8537,Foggy,29,20
8538,Clear,43,0
8539,Rainy,5,15
8540,Clear,10,0
8541,Clear,26,0
8542,Hazy,30,5
8543,Hazy,9,5
8544,Clear,30,0
8545,Clear,21,0
8546,Clear,41,0
8547,Clear,24,0
8548,Clear,35,0
8549,Clear,37,0
8550,Rainy,20,15
8551,Foggy,6,20
8552,Clear,5,0
8553,Foggy,21,20
8554,Clear,25,0
8555,Clear,43,0
8556,Hazy,16,5
8557,Clear,41,0
8558,Clear,35,0
8559,Clear,27,0
8560,Clear,9,0
8561,Clear,27,0
8562,Hazy,27,5
8563,Rainy,43,15
8564,Clear,6,0
8565,Clear,6,0
8566,Rainy,30,15
8567,Clear,24,0
8568,Rainy,14,15
8569,Clear,41,0
8570,Clear,35,0
8571,Clear,43,0
8572,Clear,39,0
8573,Clear,27,0
8574,Clear,13,0
8575,Clear,27,0
8576,Hazy,44,5
8577,Hazy,22,5
8578,Rainy,43,15
8579,Clear,10,0
8580,Rainy,41,15
8581,Clear,36,0
8582,Foggy,27,20
8583,Clear,36,0
8584,Foggy,18,20
8585,Clear,31,0
8586,Clear,11,0
8587,Rainy,44,15
8588,Rainy,33,15
8589,Clear,43,0
8590,Hazy,34,5
8591,Foggy,7,20
8592,Clear,34,0
8593,Foggy,25,20
8594,Clear,29,0
8595,Rainy,19,15
8596,Clear,15,0
8597,Foggy,9,20
