order_id,customer_lat,customer_lon,distance,order_weight,traffic_delay,temperature,weather_impact,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,traffic_condition_High,traffic_condition_Low,traffic_condition_Medium,weather_condition_Clear,weather_condition_Foggy,weather_condition_Hazy,weather_condition_Rainy
6639,28.670806,77.074638,2.66,6.56,10,15,0,False,False,True,False,False,True,True,False,False,False
6640,28.577412,77.300716,2.39,7.85,30,30,15,False,True,False,True,False,False,False,False,False,True
6641,28.587449,77.171717,3.72,0.71,5,8,20,True,False,False,False,True,False,False,True,False,False
6642,28.640042,77.073298,6.84,6.27,10,41,20,True,False,False,False,False,True,False,True,False,False
6643,28.520708,77.298435,8.46,7.68,5,37,0,True,False,False,False,True,False,True,False,False,False
6644,28.560205,77.06785,7.16,7.95,15,41,0,False,False,True,True,False,False,True,False,False,False
6645,28.518228,77.082435,4.11,8.15,5,31,20,True,False,False,False,True,False,False,True,False,False
6646,28.573409,77.206728,6.57,1.82,10,32,5,False,True,False,False,True,False,False,False,True,False
6647,28.56005,77.253494,2.74,7.24,10,38,0,False,True,False,False,True,False,True,False,False,False
6648,28.694788,77.062395,4.23,8.43,5,26,0,False,False,True,False,True,False,True,False,False,False
6649,28.564698,77.075347,7.05,3.02,5,41,20,True,False,False,False,True,False,False,True,False,False
6650,28.638153,77.143858,5.24,6.0,5,26,0,True,False,False,False,True,False,True,False,False,False
6651,28.565425,77.254276,4.36,9.64,5,19,0,True,False,False,False,True,False,True,False,False,False
6652,28.533274,77.174651,4.78,3.29,10,42,0,True,False,False,False,False,True,True,False,False,False
6653,28.598102,77.131555,6.13,5.75,5,15,0,True,False,False,False,True,False,True,False,False,False
6654,28.536085,77.04467,6.58,9.88,5,9,20,True,False,False,False,True,False,False,True,False,False
6655,28.698741,77.03919,3.47,8.28,5,35,15,True,False,False,False,True,False,False,False,False,True
6656,28.675198,77.057252,2.66,2.56,30,38,15,False,True,False,True,False,False,False,False,False,True
6657,28.628605,77.288558,1.49,7.21,5,14,0,False,False,True,False,True,False,True,False,False,False
6658,28.682785,77.02837,4.01,8.21,5,31,15,False,False,True,False,True,False,False,False,False,True
6659,28.566182,77.199562,2.27,5.08,5,14,0,True,False,False,False,True,False,True,False,False,False
6660,28.5937,77.030575,5.98,5.83,10,16,20,True,False,False,False,False,True,False,True,False,False
6661,28.640593,77.149346,1.55,6.72,20,37,0,False,True,False,False,False,True,True,False,False,False
6662,28.61038,77.10265,3.71,1.37,20,26,0,False,True,False,False,False,True,True,False,False,False
6663,28.576263,77.116266,7.88,8.67,5,23,5,False,False,True,False,True,False,False,False,True,False
6664,28.61677,77.084127,5.51,6.74,10,40,15,True,False,False,False,False,True,False,False,False,True
6665,28.696084,77.227552,6.62,7.26,10,6,0,False,True,False,False,True,False,True,False,False,False
6666,28.622602,77.128248,3.14,2.55,30,22,15,False,True,False,True,False,False,False,False,False,True
6667,28.695382,77.224246,4.99,3.99,10,20,15,True,False,False,False,False,True,False,False,False,True
6668,28.575878,77.271239,4.23,1.54,5,18,0,True,False,False,False,True,False,True,False,False,False
6669,28.689988,77.137093,5.49,7.03,5,19,0,True,False,False,False,True,False,True,False,False,False
6670,28.651149,77.178676,2.59,3.23,5,16,20,True,False,False,False,True,False,False,True,False,False
6671,28.580766,77.069171,5.3,3.44,5,17,0,False,False,True,False,True,False,True,False,False,False
6672,28.587619,77.175624,5.8,3.06,5,17,15,False,False,True,False,True,False,False,False,False,True
6673,28.663561,77.305262,5.4,6.77,5,38,0,True,False,False,False,True,False,True,False,False,False
6674,28.653709,77.236761,4.91,3.46,15,35,20,False,False,True,True,False,False,False,True,False,False
6675,28.602946,77.144736,1.08,7.02,5,12,15,True,False,False,False,True,False,False,False,False,True
6676,28.540797,77.30175,6.87,6.87,15,37,20,False,False,True,True,False,False,False,True,False,False
6677,28.621285,77.057741,7.63,3.41,5,36,20,False,False,True,False,True,False,False,True,False,False
6678,28.666861,77.05502,3.15,8.05,5,35,0,False,False,True,False,True,False,True,False,False,False
6679,28.542514,77.270129,6.62,9.54,15,34,0,False,False,True,True,False,False,True,False,False,False
6680,28.578596,77.058499,5.8,1.0,10,32,15,False,False,True,False,False,True,False,False,False,True
6681,28.531386,77.268317,7.74,4.67,5,14,15,True,False,False,False,True,False,False,False,False,True
6682,28.609256,77.078561,5.75,8.6,5,22,0,False,False,True,False,True,False,True,False,False,False
6683,28.682064,77.131087,7.04,6.72,5,27,0,True,False,False,False,True,False,True,False,False,False
6684,28.619296,77.176291,2.19,4.38,5,27,20,True,False,False,False,True,False,False,True,False,False
6685,28.606571,77.246512,4.83,8.6,5,22,5,True,False,False,False,True,False,False,False,True,False
6686,28.51591,77.300696,4.1,4.2,30,5,20,False,True,False,True,False,False,False,True,False,False
6687,28.550945,77.113958,3.06,1.12,5,27,0,True,False,False,False,True,False,True,False,False,False
6688,28.680089,77.147707,5.55,4.4,20,9,0,False,True,False,False,False,True,True,False,False,False
6689,28.615622,77.154664,5.08,2.08,5,31,0,True,False,False,False,True,False,True,False,False,False
6690,28.678942,77.2535,5.35,1.48,10,30,5,False,False,True,False,False,True,False,False,True,False
6691,28.584433,77.154269,5.69,8.39,5,11,0,True,False,False,False,True,False,True,False,False,False
6692,28.549311,77.272833,6.91,8.23,20,7,5,False,True,False,False,False,True,False,False,True,False
6693,28.515964,77.118241,1.14,7.98,5,42,15,False,False,True,False,True,False,False,False,False,True
6694,28.624207,77.19837,5.11,7.3,10,13,15,True,False,False,False,False,True,False,False,False,True
6695,28.569136,77.228469,7.81,7.31,10,5,5,True,False,False,False,False,True,False,False,True,False
6696,28.673698,77.123586,7.35,4.95,5,26,0,True,False,False,False,True,False,True,False,False,False
6697,28.698347,77.084766,3.49,4.09,30,41,0,False,True,False,True,False,False,True,False,False,False
6698,28.655735,77.290552,2.95,2.47,30,32,20,False,True,False,True,False,False,False,True,False,False
6699,28.607595,77.11208,4.95,2.75,10,13,5,True,False,False,False,False,True,False,False,True,False
6700,28.610585,77.186544,5.01,4.11,30,26,0,False,True,False,True,False,False,True,False,False,False
6701,28.693473,77.303749,5.37,5.1,5,8,15,False,False,True,False,True,False,False,False,False,True
6702,28.520023,77.058785,3.71,2.5,5,11,15,True,False,False,False,True,False,False,False,False,True
6703,28.54983,77.031363,5.01,0.52,5,38,15,True,False,False,False,True,False,False,False,False,True
6704,28.699495,77.301351,5.21,8.65,15,44,15,False,False,True,True,False,False,False,False,False,True
6705,28.546494,77.250282,4.51,5.37,10,33,20,False,True,False,False,True,False,False,True,False,False
6706,28.67201,77.060383,4.44,7.37,5,31,0,True,False,False,False,True,False,True,False,False,False
6707,28.616061,77.240189,3.42,1.61,10,19,0,False,True,False,False,True,False,True,False,False,False
6708,28.641516,77.036356,5.32,8.3,20,22,20,False,True,False,False,False,True,False,True,False,False
6709,28.661724,77.02924,6.24,8.13,5,13,0,True,False,False,False,True,False,True,False,False,False
6710,28.621665,77.298157,7.79,6.93,10,30,15,True,False,False,False,False,True,False,False,False,True
6711,28.670694,77.301729,5.76,4.66,5,40,0,True,False,False,False,True,False,True,False,False,False
6712,28.638206,77.178339,7.96,4.0,20,6,0,False,True,False,False,False,True,True,False,False,False
6713,28.675391,77.240472,8.29,2.92,5,29,0,False,False,True,False,True,False,True,False,False,False
6714,28.605586,77.055262,3.72,9.25,5,21,0,False,False,True,False,True,False,True,False,False,False
6715,28.533601,77.051263,6.63,8.47,5,7,5,True,False,False,False,True,False,False,False,True,False
6716,28.579659,77.095031,2.49,0.75,5,37,20,True,False,False,False,True,False,False,True,False,False
6717,28.621485,77.074109,4.42,7.43,5,34,20,True,False,False,False,True,False,False,True,False,False
6718,28.648322,77.031376,2.4,7.66,10,9,0,True,False,False,False,False,True,True,False,False,False
6719,28.679801,77.302129,6.78,8.56,5,7,15,True,False,False,False,True,False,False,False,False,True
6720,28.639442,77.273377,6.88,6.56,10,10,0,True,False,False,False,False,True,True,False,False,False
6721,28.583405,77.218173,3.16,8.06,10,11,0,True,False,False,False,False,True,True,False,False,False
6722,28.600497,77.289609,5.59,5.95,10,33,0,False,False,True,False,False,True,True,False,False,False
6723,28.638941,77.197063,4.75,2.33,5,12,0,False,False,True,False,True,False,True,False,False,False
6724,28.606325,77.052918,5.88,8.9,30,21,15,False,True,False,True,False,False,False,False,False,True
6725,28.696465,77.095953,7.42,5.11,5,7,0,True,False,False,False,True,False,True,False,False,False
6726,28.635848,77.249231,3.3,2.58,5,8,0,False,False,True,False,True,False,True,False,False,False
6727,28.541782,77.20225,4.38,7.17,5,13,15,True,False,False,False,True,False,False,False,False,True
6728,28.587931,77.071294,3.54,4.63,15,29,0,False,False,True,True,False,False,True,False,False,False
6729,28.513913,77.079186,3.02,5.25,10,34,0,True,False,False,False,False,True,True,False,False,False
6730,28.697629,77.104017,6.1,8.34,10,23,0,False,True,False,False,True,False,True,False,False,False
6731,28.699744,77.197798,3.14,3.25,5,13,0,True,False,False,False,True,False,True,False,False,False
6732,28.642997,77.121001,5.03,9.81,5,14,15,False,False,True,False,True,False,False,False,False,True
6733,28.602407,77.295574,2.06,3.64,20,37,0,False,True,False,False,False,True,True,False,False,False
6734,28.588811,77.052198,6.65,9.12,10,7,0,False,False,True,False,False,True,True,False,False,False
6735,28.570975,77.20334,6.04,1.42,5,39,0,True,False,False,False,True,False,True,False,False,False
6736,28.615169,77.104931,5.02,2.55,30,34,20,False,True,False,True,False,False,False,True,False,False
6737,28.563562,77.175607,4.18,0.79,5,44,0,False,False,True,False,True,False,True,False,False,False
6738,28.528071,77.108885,5.69,3.04,5,35,0,True,False,False,False,True,False,True,False,False,False
6739,28.554312,77.267102,6.7,6.07,5,27,15,True,False,False,False,True,False,False,False,False,True
6740,28.610502,77.2863,7.91,0.55,5,23,5,True,False,False,False,True,False,False,False,True,False
6741,28.532565,77.211346,4.69,6.91,5,24,20,False,False,True,False,True,False,False,True,False,False
6742,28.573058,77.193582,5.87,4.43,5,19,5,True,False,False,False,True,False,False,False,True,False
6743,28.527864,77.222882,2.82,8.84,5,18,0,True,False,False,False,True,False,True,False,False,False
6744,28.681522,77.118018,1.95,3.46,5,31,15,True,False,False,False,True,False,False,False,False,True
6745,28.593565,77.276394,7.55,9.82,5,29,0,True,False,False,False,True,False,True,False,False,False
6746,28.69884,77.114274,3.6,9.64,30,30,15,False,True,False,True,False,False,False,False,False,True
6747,28.544106,77.090514,6.93,9.85,30,35,0,False,True,False,True,False,False,True,False,False,False
6748,28.557267,77.115212,3.6,1.7,15,15,5,False,False,True,True,False,False,False,False,True,False
6749,28.587027,77.027563,6.14,7.85,10,16,5,True,False,False,False,False,True,False,False,True,False
6750,28.603721,77.299252,7.06,9.26,20,21,0,False,True,False,False,False,True,True,False,False,False
6751,28.543355,77.034015,2.6,7.41,5,34,0,True,False,False,False,True,False,True,False,False,False
6752,28.637733,77.266212,2.68,1.59,10,44,15,True,False,False,False,False,True,False,False,False,True
6753,28.638003,77.217562,4.34,9.14,10,37,20,True,False,False,False,False,True,False,True,False,False
6754,28.582762,77.103066,5.34,5.89,20,23,15,False,True,False,False,False,True,False,False,False,True
6755,28.663925,77.104625,2.44,3.35,10,29,0,False,False,True,False,False,True,True,False,False,False
6756,28.600677,77.076065,6.9,8.14,10,18,20,True,False,False,False,False,True,False,True,False,False
6757,28.522731,77.278612,4.66,2.32,5,44,15,False,False,True,False,True,False,False,False,False,True
6758,28.603623,77.181453,3.74,2.21,20,30,0,False,True,False,False,False,True,True,False,False,False
6759,28.658746,77.158505,5.84,1.18,15,28,0,False,False,True,True,False,False,True,False,False,False
6760,28.702999,77.139574,3.75,1.31,5,5,15,True,False,False,False,True,False,False,False,False,True
6761,28.693178,77.28993,9.3,2.63,5,6,20,True,False,False,False,True,False,False,True,False,False
6762,28.646016,77.061401,7.98,7.21,30,25,0,False,True,False,True,False,False,True,False,False,False
6763,28.674118,77.037722,6.29,4.41,10,9,15,True,False,False,False,False,True,False,False,False,True
6764,28.692803,77.255393,5.26,9.88,5,6,0,True,False,False,False,True,False,True,False,False,False
6765,28.597274,77.255095,5.58,0.66,20,42,15,False,True,False,False,False,True,False,False,False,True
6766,28.522381,77.126187,6.85,5.58,10,7,0,True,False,False,False,False,True,True,False,False,False
6767,28.553963,77.165472,8.97,6.91,10,20,20,True,False,False,False,False,True,False,True,False,False
6768,28.677616,77.16476,6.92,1.93,5,6,0,False,False,True,False,True,False,True,False,False,False
6769,28.574314,77.151263,7.75,2.24,10,33,20,False,False,True,False,False,True,False,True,False,False
6770,28.614899,77.272031,8.92,8.54,10,14,0,True,False,False,False,False,True,True,False,False,False
6771,28.524494,77.262865,4.8,4.36,20,28,0,False,True,False,False,False,True,True,False,False,False
6772,28.591845,77.051821,4.14,6.19,10,36,15,False,False,True,False,False,True,False,False,False,True
6773,28.619208,77.2329,6.29,6.37,10,17,0,True,False,False,False,False,True,True,False,False,False
6774,28.644002,77.062226,6.34,6.26,5,20,15,True,False,False,False,True,False,False,False,False,True
6775,28.584389,77.109321,6.9,6.39,5,29,0,True,False,False,False,True,False,True,False,False,False
6776,28.649094,77.284488,9.59,4.9,10,26,20,False,True,False,False,True,False,False,True,False,False
6777,28.609925,77.09035,6.79,7.94,10,20,0,False,False,True,False,False,True,True,False,False,False
6778,28.703498,77.285876,3.46,6.18,5,6,0,False,False,True,False,True,False,True,False,False,False
6779,28.637683,77.218932,2.7,9.98,5,9,0,True,False,False,False,True,False,True,False,False,False
6780,28.547726,77.265679,6.28,3.89,5,9,15,True,False,False,False,True,False,False,False,False,True
6781,28.618111,77.273086,3.68,3.79,5,6,0,True,False,False,False,True,False,True,False,False,False
6782,28.5607,77.282707,8.14,0.99,5,33,0,False,False,True,False,True,False,True,False,False,False
6783,28.584508,77.187659,2.18,1.09,10,11,15,True,False,False,False,False,True,False,False,False,True
6784,28.554215,77.136407,7.87,8.67,30,12,15,False,True,False,True,False,False,False,False,False,True
6785,28.675745,77.252526,5.28,2.33,10,8,15,True,False,False,False,False,True,False,False,False,True
6786,28.59106,77.140461,6.08,3.03,30,39,0,False,True,False,True,False,False,True,False,False,False
6787,28.620647,77.061816,5.44,8.68,30,10,0,False,True,False,True,False,False,True,False,False,False
6788,28.678119,77.092516,4.95,1.42,10,33,15,True,False,False,False,False,True,False,False,False,True
6789,28.698058,77.121056,6.33,6.53,5,19,0,True,False,False,False,True,False,True,False,False,False
6790,28.6925,77.278199,4.17,6.18,20,35,0,False,True,False,False,False,True,True,False,False,False
6791,28.689337,77.140044,7.83,5.35,10,42,0,False,False,True,False,False,True,True,False,False,False
6792,28.623989,77.304629,3.52,4.04,5,13,0,True,False,False,False,True,False,True,False,False,False
6793,28.683823,77.070836,5.65,5.19,20,24,5,False,True,False,False,False,True,False,False,True,False
